5.237700000000000000e+04,1.038500000000000000e+04
5.239700000000000000e+04,1.036700000000000000e+04
5.241700000000000000e+04,1.041300000000000000e+04
5.243700000000000000e+04,1.046400000000000000e+04
5.245700000000000000e+04,1.054200000000000000e+04
5.247700000000000000e+04,1.055700000000000000e+04
5.249700000000000000e+04,1.056200000000000000e+04
5.251700000000000000e+04,1.055200000000000000e+04
5.253700000000000000e+04,1.052200000000000000e+04
5.255700000000000000e+04,1.050800000000000000e+04
5.257700000000000000e+04,1.046800000000000000e+04
5.259700000000000000e+04,1.045400000000000000e+04
5.261700000000000000e+04,1.042100000000000000e+04
5.263700000000000000e+04,1.041300000000000000e+04
5.265700000000000000e+04,1.043200000000000000e+04
5.267700000000000000e+04,1.043100000000000000e+04
5.269700000000000000e+04,1.042600000000000000e+04
5.271700000000000000e+04,1.041700000000000000e+04
5.273700000000000000e+04,1.040700000000000000e+04
5.275700000000000000e+04,1.039700000000000000e+04
5.277700000000000000e+04,1.038600000000000000e+04
5.279700000000000000e+04,1.036900000000000000e+04
5.281700000000000000e+04,1.035900000000000000e+04
5.283700000000000000e+04,1.035300000000000000e+04
5.285700000000000000e+04,1.035000000000000000e+04
5.287700000000000000e+04,1.034400000000000000e+04
5.289700000000000000e+04,1.031600000000000000e+04
5.291700000000000000e+04,1.032000000000000000e+04
5.293700000000000000e+04,1.030400000000000000e+04
5.295700000000000000e+04,1.030000000000000000e+04
5.297700000000000000e+04,1.037300000000000000e+04
5.299700000000000000e+04,1.042200000000000000e+04
5.301700000000000000e+04,1.048000000000000000e+04
5.303700000000000000e+04,1.049200000000000000e+04
5.305700000000000000e+04,1.048900000000000000e+04
5.307700000000000000e+04,1.048900000000000000e+04
5.309700000000000000e+04,1.047000000000000000e+04
5.311700000000000000e+04,1.046100000000000000e+04
5.313700000000000000e+04,1.044900000000000000e+04
5.315700000000000000e+04,1.044100000000000000e+04
5.317700000000000000e+04,1.044700000000000000e+04
5.319700000000000000e+04,1.044100000000000000e+04
5.321700000000000000e+04,1.045200000000000000e+04
5.323700000000000000e+04,1.044800000000000000e+04
5.325700000000000000e+04,1.043000000000000000e+04
5.327700000000000000e+04,1.041900000000000000e+04
5.329700000000000000e+04,1.039100000000000000e+04
5.331700000000000000e+04,1.037000000000000000e+04
5.333700000000000000e+04,1.032200000000000000e+04
5.335700000000000000e+04,1.032300000000000000e+04
5.337700000000000000e+04,1.029100000000000000e+04
5.339700000000000000e+04,1.028000000000000000e+04
5.341700000000000000e+04,1.025700000000000000e+04
5.343700000000000000e+04,1.024300000000000000e+04
5.345700000000000000e+04,1.022100000000000000e+04
5.347700000000000000e+04,1.021300000000000000e+04
5.349700000000000000e+04,1.020300000000000000e+04
5.351700000000000000e+04,1.021000000000000000e+04
5.353700000000000000e+04,1.021800000000000000e+04
5.355700000000000000e+04,1.030000000000000000e+04
5.357700000000000000e+04,1.031500000000000000e+04
5.359700000000000000e+04,1.032100000000000000e+04
5.361700000000000000e+04,1.031200000000000000e+04
