2.030540000000000000e+05,8.009000000000000000e+03
2.030740000000000000e+05,8.021000000000000000e+03
2.030940000000000000e+05,8.067000000000000000e+03
2.031140000000000000e+05,8.071000000000000000e+03
2.031340000000000000e+05,8.106000000000000000e+03
2.031540000000000000e+05,8.084000000000000000e+03
2.031740000000000000e+05,8.062000000000000000e+03
2.031940000000000000e+05,8.051000000000000000e+03
2.032140000000000000e+05,8.032000000000000000e+03
2.032340000000000000e+05,8.034000000000000000e+03
2.032540000000000000e+05,8.024000000000000000e+03
2.032740000000000000e+05,8.022000000000000000e+03
2.032940000000000000e+05,8.017000000000000000e+03
2.033140000000000000e+05,8.017000000000000000e+03
2.033340000000000000e+05,8.019000000000000000e+03
2.033540000000000000e+05,8.020000000000000000e+03
2.033740000000000000e+05,8.026000000000000000e+03
2.033940000000000000e+05,8.026000000000000000e+03
2.034140000000000000e+05,8.036000000000000000e+03
2.034340000000000000e+05,8.020000000000000000e+03
2.034540000000000000e+05,8.020000000000000000e+03
2.034740000000000000e+05,8.019000000000000000e+03
2.034940000000000000e+05,8.016000000000000000e+03
2.035140000000000000e+05,8.015000000000000000e+03
2.035340000000000000e+05,8.016000000000000000e+03
2.035540000000000000e+05,8.009000000000000000e+03
2.035740000000000000e+05,8.009000000000000000e+03
2.035940000000000000e+05,8.013000000000000000e+03
2.036140000000000000e+05,8.020000000000000000e+03
2.036340000000000000e+05,8.008000000000000000e+03
2.036540000000000000e+05,7.986000000000000000e+03
2.036740000000000000e+05,7.994000000000000000e+03
2.036940000000000000e+05,7.983000000000000000e+03
2.037140000000000000e+05,7.993000000000000000e+03
2.037340000000000000e+05,8.007000000000000000e+03
2.037540000000000000e+05,8.046000000000000000e+03
2.037740000000000000e+05,8.073000000000000000e+03
2.037950000000000000e+05,8.106000000000000000e+03
2.038150000000000000e+05,8.102000000000000000e+03
2.038350000000000000e+05,8.089000000000000000e+03
2.038550000000000000e+05,8.080000000000000000e+03
2.038750000000000000e+05,8.058000000000000000e+03
2.038950000000000000e+05,8.048000000000000000e+03
2.039150000000000000e+05,8.039000000000000000e+03
2.039350000000000000e+05,8.038000000000000000e+03
2.039550000000000000e+05,8.037000000000000000e+03
2.039750000000000000e+05,8.029000000000000000e+03
2.039950000000000000e+05,8.029000000000000000e+03
2.040150000000000000e+05,8.026000000000000000e+03
2.040350000000000000e+05,8.028000000000000000e+03
2.040550000000000000e+05,8.029000000000000000e+03
2.040750000000000000e+05,8.047000000000000000e+03
2.040950000000000000e+05,8.033000000000000000e+03
2.041150000000000000e+05,8.036000000000000000e+03
2.041350000000000000e+05,8.026000000000000000e+03
2.041550000000000000e+05,8.012000000000000000e+03
2.041750000000000000e+05,8.015000000000000000e+03
2.041950000000000000e+05,8.014000000000000000e+03
2.042150000000000000e+05,8.009000000000000000e+03
2.042350000000000000e+05,8.012000000000000000e+03
2.042550000000000000e+05,8.012000000000000000e+03
2.042750000000000000e+05,8.010000000000000000e+03
2.042950000000000000e+05,8.010000000000000000e+03
2.043150000000000000e+05,8.011000000000000000e+03
2.043350000000000000e+05,8.006000000000000000e+03
2.043550000000000000e+05,8.004000000000000000e+03
2.043750000000000000e+05,8.001000000000000000e+03
2.043950000000000000e+05,8.017000000000000000e+03
2.044150000000000000e+05,8.028000000000000000e+03
2.044350000000000000e+05,8.083000000000000000e+03
2.044550000000000000e+05,8.097000000000000000e+03
2.044750000000000000e+05,8.118000000000000000e+03
2.044950000000000000e+05,8.112000000000000000e+03
2.045150000000000000e+05,8.096000000000000000e+03
2.045350000000000000e+05,8.086000000000000000e+03
2.045550000000000000e+05,8.068000000000000000e+03
2.045750000000000000e+05,8.058000000000000000e+03
2.045950000000000000e+05,8.045000000000000000e+03
2.046150000000000000e+05,8.045000000000000000e+03
2.046350000000000000e+05,8.039000000000000000e+03
2.046550000000000000e+05,8.044000000000000000e+03
2.046750000000000000e+05,8.045000000000000000e+03
2.046950000000000000e+05,8.041000000000000000e+03
2.047150000000000000e+05,8.047000000000000000e+03
2.047350000000000000e+05,8.046000000000000000e+03
2.047550000000000000e+05,8.045000000000000000e+03
2.047750000000000000e+05,8.045000000000000000e+03
2.047950000000000000e+05,8.040000000000000000e+03
2.048150000000000000e+05,8.038000000000000000e+03
2.048350000000000000e+05,8.035000000000000000e+03
2.048550000000000000e+05,8.037000000000000000e+03
2.048750000000000000e+05,8.030000000000000000e+03
2.048950000000000000e+05,8.029000000000000000e+03
2.049210000000000000e+05,8.030000000000000000e+03
2.049350000000000000e+05,8.014000000000000000e+03
2.049550000000000000e+05,8.025000000000000000e+03
2.049750000000000000e+05,8.026000000000000000e+03
2.049950000000000000e+05,8.040000000000000000e+03
2.050150000000000000e+05,8.020000000000000000e+03
2.050350000000000000e+05,8.023000000000000000e+03
2.050550000000000000e+05,8.017000000000000000e+03
2.050750000000000000e+05,8.017000000000000000e+03
2.050950000000000000e+05,8.042000000000000000e+03
2.051150000000000000e+05,8.088000000000000000e+03
2.051350000000000000e+05,8.118000000000000000e+03
2.051550000000000000e+05,8.153000000000000000e+03
2.051750000000000000e+05,8.149000000000000000e+03
2.051950000000000000e+05,8.129000000000000000e+03
2.052150000000000000e+05,8.123000000000000000e+03
2.052350000000000000e+05,8.107000000000000000e+03
2.052550000000000000e+05,8.092000000000000000e+03
2.052750000000000000e+05,8.086000000000000000e+03
2.052950000000000000e+05,8.076000000000000000e+03
2.053150000000000000e+05,8.072000000000000000e+03
2.053350000000000000e+05,8.063000000000000000e+03
2.053550000000000000e+05,8.062000000000000000e+03
2.053750000000000000e+05,8.064000000000000000e+03
2.053950000000000000e+05,8.064000000000000000e+03
2.054150000000000000e+05,8.064000000000000000e+03
2.054350000000000000e+05,8.062000000000000000e+03
2.054550000000000000e+05,8.073000000000000000e+03
2.054750000000000000e+05,8.051000000000000000e+03
2.054950000000000000e+05,8.074000000000000000e+03
2.055150000000000000e+05,8.052000000000000000e+03
2.055350000000000000e+05,8.031000000000000000e+03
2.055550000000000000e+05,8.046000000000000000e+03
2.055750000000000000e+05,8.040000000000000000e+03
2.055950000000000000e+05,8.040000000000000000e+03
2.056150000000000000e+05,8.038000000000000000e+03
2.056350000000000000e+05,8.038000000000000000e+03
2.056550000000000000e+05,8.031000000000000000e+03
2.056750000000000000e+05,8.035000000000000000e+03
2.056950000000000000e+05,8.032000000000000000e+03
2.057150000000000000e+05,8.030000000000000000e+03
2.057350000000000000e+05,8.029000000000000000e+03
2.057550000000000000e+05,8.027000000000000000e+03
2.057750000000000000e+05,8.029000000000000000e+03
2.057950000000000000e+05,8.035000000000000000e+03
2.058150000000000000e+05,8.093000000000000000e+03
2.058350000000000000e+05,8.111000000000000000e+03
2.058550000000000000e+05,8.159000000000000000e+03
2.058750000000000000e+05,8.163000000000000000e+03
2.058950000000000000e+05,8.147000000000000000e+03
2.059150000000000000e+05,8.142000000000000000e+03
2.059350000000000000e+05,8.128000000000000000e+03
2.059550000000000000e+05,8.112000000000000000e+03
2.059750000000000000e+05,8.096000000000000000e+03
2.059950000000000000e+05,8.090000000000000000e+03
2.060150000000000000e+05,8.069000000000000000e+03
2.060350000000000000e+05,8.070000000000000000e+03
2.060550000000000000e+05,8.072000000000000000e+03
2.060750000000000000e+05,8.070000000000000000e+03
2.060950000000000000e+05,8.072000000000000000e+03
2.061150000000000000e+05,8.075000000000000000e+03
2.061350000000000000e+05,8.071000000000000000e+03
2.061550000000000000e+05,8.074000000000000000e+03
2.061750000000000000e+05,8.064000000000000000e+03
2.061950000000000000e+05,8.062000000000000000e+03
2.062150000000000000e+05,8.061000000000000000e+03
2.062350000000000000e+05,8.053000000000000000e+03
2.062550000000000000e+05,8.049000000000000000e+03
2.062750000000000000e+05,8.045000000000000000e+03
2.062950000000000000e+05,8.042000000000000000e+03
2.063150000000000000e+05,8.043000000000000000e+03
2.063350000000000000e+05,8.038000000000000000e+03
2.063550000000000000e+05,8.034000000000000000e+03
2.063750000000000000e+05,8.034000000000000000e+03
2.063950000000000000e+05,8.032000000000000000e+03
2.064150000000000000e+05,8.038000000000000000e+03
2.064350000000000000e+05,8.034000000000000000e+03
2.064550000000000000e+05,8.015000000000000000e+03
2.064750000000000000e+05,8.028000000000000000e+03
2.064950000000000000e+05,8.029000000000000000e+03
2.065150000000000000e+05,8.033000000000000000e+03
2.065350000000000000e+05,8.066000000000000000e+03
2.065550000000000000e+05,8.090000000000000000e+03
2.065750000000000000e+05,8.156000000000000000e+03
2.065950000000000000e+05,8.165000000000000000e+03
2.066150000000000000e+05,8.167000000000000000e+03
2.066350000000000000e+05,8.153000000000000000e+03
2.066550000000000000e+05,8.131000000000000000e+03
2.066750000000000000e+05,8.122000000000000000e+03
2.066950000000000000e+05,8.108000000000000000e+03
2.067150000000000000e+05,8.100000000000000000e+03
2.067350000000000000e+05,8.090000000000000000e+03
2.067550000000000000e+05,8.077000000000000000e+03
2.067750000000000000e+05,8.078000000000000000e+03
2.067950000000000000e+05,8.074000000000000000e+03
2.068150000000000000e+05,8.083000000000000000e+03
2.068350000000000000e+05,8.073000000000000000e+03
2.068550000000000000e+05,8.088000000000000000e+03
2.068750000000000000e+05,8.075000000000000000e+03
2.068950000000000000e+05,8.065000000000000000e+03
2.069220000000000000e+05,8.071000000000000000e+03
2.069350000000000000e+05,8.056000000000000000e+03
2.069550000000000000e+05,8.060000000000000000e+03
2.069750000000000000e+05,8.054000000000000000e+03
2.069950000000000000e+05,8.054000000000000000e+03
2.070150000000000000e+05,8.051000000000000000e+03
2.070350000000000000e+05,8.051000000000000000e+03
2.070550000000000000e+05,8.049000000000000000e+03
2.070750000000000000e+05,8.050000000000000000e+03
2.070950000000000000e+05,8.035000000000000000e+03
